taxon_id,output_column,value,previous_value,value_origin,value_origin_zh,source_id_used,candidate_ids_used,review_decision_ids_used
Macrobrachium_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Macrobrachium_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Macrobrachium_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Macrobrachium_sp.,aquatic_stage__egg_larva_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,aquatic_stage__fully_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Macrobrachium_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Macrobrachium_sp.,life_span_bin__le_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,life_span_bin__gt_1yr,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,voltinism__univoltine_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,voltinism__multivoltine_gt_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Macrobrachium_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Macrobrachium_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Macrobrachium_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Macrobrachium_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
Microchironomus_sp.,max_size_coarse__lt_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,max_size_coarse__ge_approx_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Microchironomus_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Microchironomus_sp.,armour_AR1_none,,,missing,仍缺失,,,
Microchironomus_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Microchironomus_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Microchironomus_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,feeding_group__collector_gatherer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,feeding_group__parasite,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_MICROCHIRONOMUS_SP_P0_006,RGD-0028
Microchironomus_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,dispersal_mode__aquatic_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,dispersal_mode__terrestrial_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Microchironomus_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Microchironomus_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,life_span_bin__le_1yr,3,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_MICROCHIRONOMUS_SP_P0_001,RGD-0023
Microchironomus_sp.,life_span_bin__gt_1yr,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_MICROCHIRONOMUS_SP_P0_002,RGD-0024
Microchironomus_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_MICROCHIRONOMUS_SP_P0_003,RGD-0025
Microchironomus_sp.,voltinism__univoltine_1_generation_per_year,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_MICROCHIRONOMUS_SP_P0_004,RGD-0026
Microchironomus_sp.,voltinism__multivoltine_gt_1_generation_per_year,3,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_MICROCHIRONOMUS_SP_P0_005,RGD-0027
Microchironomus_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Microchironomus_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,max_size_coarse__lt_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,max_size_coarse__ge_approx_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Cricotopus_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Cricotopus_sp.,armour_AR1_none,,,missing,仍缺失,,,
Cricotopus_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Cricotopus_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Cricotopus_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,feeding_group__scraper_grazer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,feeding_group__parasite,,,missing,仍缺失,,,
Cricotopus_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,dispersal_mode__aquatic_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,dispersal_mode__terrestrial_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Cricotopus_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Cricotopus_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Cricotopus_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Cricotopus_sp.,voltinism__semivoltine_lt_1_generation_per_year,,,missing,仍缺失,,,
Cricotopus_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Cricotopus_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Cricotopus_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cricotopus_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Baetis_sp.,max_size_coarse__lt_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,shape_S1_streamlined,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,shape_S2_non_streamlined,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,armour_AR1_none,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,armour_AR2_weak,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,armour_AR3_strong,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,locomotion__burrower_interstitial,,,missing,仍缺失,,,
Baetis_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,locomotion__clinger,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,feeding_group__collector_gatherer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,feeding_group__collector_filterer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,feeding_group__scraper_grazer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,respiration__integument,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,respiration__aerial_any,,,missing,仍缺失,,,
Baetis_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Baetis_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Baetis_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Baetis_sp.,aquatic_stage__egg_larva_aquatic,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,aquatic_stage__fully_aquatic,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Baetis_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Baetis_sp.,life_span_bin__le_1yr,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,life_span_bin__gt_1yr,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,voltinism__univoltine_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,voltinism__multivoltine_gt_1_generation_per_year,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Baetis_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Baetis_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Baetis_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Baetis_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Baetis_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
Branchiura_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,shape_S1_streamlined,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,shape_S2_non_streamlined,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,armour_AR1_none,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,armour_AR2_weak,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,armour_AR3_strong,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,locomotion__burrower_interstitial,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,feeding_group__collector_gatherer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,respiration__integument,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,dispersal_mode__aquatic_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Branchiura_sp.,dispersal_mode__terrestrial_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Branchiura_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Branchiura_sp.,aquatic_stage__egg_larva_aquatic,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,aquatic_stage__fully_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Branchiura_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Branchiura_sp.,life_span_bin__le_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,life_span_bin__gt_1yr,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,voltinism__univoltine_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,voltinism__multivoltine_gt_1_generation_per_year,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Branchiura_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Branchiura_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Branchiura_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Branchiura_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Branchiura_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,max_size_coarse__lt_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,max_size_coarse__ge_approx_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Tanytarsus_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Tanytarsus_sp.,armour_AR1_none,,,missing,仍缺失,,,
Tanytarsus_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Tanytarsus_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Tanytarsus_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,feeding_group__collector_filterer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,feeding_group__parasite,,,missing,仍缺失,,,
Tanytarsus_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,dispersal_mode__aquatic_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,dispersal_mode__terrestrial_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Tanytarsus_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Tanytarsus_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Tanytarsus_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Tanytarsus_sp.,voltinism__semivoltine_lt_1_generation_per_year,,,missing,仍缺失,,,
Tanytarsus_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Tanytarsus_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Tanytarsus_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Tanytarsus_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Ablabesmyia_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Ablabesmyia_sp.,armour_AR1_none,,,missing,仍缺失,,,
Ablabesmyia_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Ablabesmyia_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Ablabesmyia_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,feeding_group__predator_piercer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
